frame.time_epoch;ip.proto;ip.src;ip.dst;tcp.srcport;tcp.dstport;tcp.flags
1603192264.829160000;6;1.1.2.3;5.6.7.8;50196;80;0x00000010
1603192265.829149000;6;1.1.2.3;5.6.7.8;50198;80;0x00000002
1603192265.829330000;6;5.6.7.8;1.1.2.3;80;50198;0x00000012
1603192265.829379000;6;1.1.2.3;5.6.7.8;50198;80;0x00000010
1603192265.829472000;6;1.1.2.3;5.6.7.8;50198;80;0x00000018
1603192265.829626000;6;5.6.7.8;1.1.2.3;80;50198;0x00000010
1603192265.829980000;6;5.6.7.8;1.1.2.3;80;50198;0x00000010
1603192265.829992000;6;1.1.2.3;5.6.7.8;50198;80;0x00000010
1603192265.830032000;6;5.6.7.8;1.1.2.3;80;50198;0x00000010
1603192265.830053000;6;1.1.2.3;5.6.7.8;50198;80;0x00000010
1603192265.830079000;6;5.6.7.8;1.1.2.3;80;50198;0x00000018
1603192265.830089000;6;1.1.2.3;5.6.7.8;50198;80;0x00000010
1603192265.831293000;6;1.1.2.3;5.6.7.8;50198;80;0x00000011
1603192265.831830000;6;5.6.7.8;1.1.2.3;80;50198;0x00000011
1603192265.831844000;6;1.1.2.3;5.6.7.8;50198;80;0x00000010
1603192266.831581000;6;1.1.2.3;5.6.7.8;50200;80;0x00000002
1603192266.831815000;6;5.6.7.8;1.1.2.3;80;50200;0x00000012
1603192266.831864000;6;1.1.2.3;5.6.7.8;50200;80;0x00000010
1603192266.831959000;6;1.1.2.3;5.6.7.8;50200;80;0x00000018
1603192266.832161000;6;5.6.7.8;1.1.2.3;80;50200;0x00000010
1603192266.832466000;6;5.6.7.8;1.1.2.3;80;50200;0x00000010
1603192266.832478000;6;1.1.2.3;5.6.7.8;50200;80;0x00000010
1603192266.832521000;6;5.6.7.8;1.1.2.3;80;50200;0x00000010
1603192266.832537000;6;1.1.2.3;5.6.7.8;50200;80;0x00000010
1603192266.832564000;6;5.6.7.8;1.1.2.3;80;50200;0x00000018
1603192266.832573000;6;1.1.2.3;5.6.7.8;50200;80;0x00000010
1603192266.833619000;6;1.1.2.3;5.6.7.8;50200;80;0x00000011
1603192266.834013000;6;5.6.7.8;1.1.2.3;80;50200;0x00000011
1603192266.834035000;6;1.1.2.3;5.6.7.8;50200;80;0x00000010
1603192267.834333000;6;1.1.2.3;5.6.7.8;50202;80;0x00000002
1603192267.834501000;6;5.6.7.8;1.1.2.3;80;50202;0x00000012
1603192267.834542000;6;1.1.2.3;5.6.7.8;50202;80;0x00000010
1603192267.834644000;6;1.1.2.3;5.6.7.8;50202;80;0x00000018
1603192267.834846000;6;5.6.7.8;1.1.2.3;80;50202;0x00000010
1603192267.835151000;6;5.6.7.8;1.1.2.3;80;50202;0x00000010
1603192267.835162000;6;1.1.2.3;5.6.7.8;50202;80;0x00000010
1603192267.835203000;6;5.6.7.8;1.1.2.3;80;50202;0x00000010
1603192267.835221000;6;1.1.2.3;5.6.7.8;50202;80;0x00000010
1603192267.835249000;6;5.6.7.8;1.1.2.3;80;50202;0x00000018
1603192267.835258000;6;1.1.2.3;5.6.7.8;50202;80;0x00000010
1603192267.836386000;6;1.1.2.3;5.6.7.8;50202;80;0x00000011
1603192267.836698000;6;5.6.7.8;1.1.2.3;80;50202;0x00000011
1603192267.836715000;6;1.1.2.3;5.6.7.8;50202;80;0x00000010
1603192268.836633000;6;1.1.2.3;5.6.7.8;50204;80;0x00000002
1603192268.836791000;6;5.6.7.8;1.1.2.3;80;50204;0x00000012
1603192268.836831000;6;1.1.2.3;5.6.7.8;50204;80;0x00000010
1603192268.836908000;6;1.1.2.3;5.6.7.8;50204;80;0x00000018
1603192268.837136000;6;5.6.7.8;1.1.2.3;80;50204;0x00000010
1603192268.837385000;6;5.6.7.8;1.1.2.3;80;50204;0x00000010
1603192268.837394000;6;1.1.2.3;5.6.7.8;50204;80;0x00000010
1603192268.837441000;6;5.6.7.8;1.1.2.3;80;50204;0x00000010
1603192268.837451000;6;1.1.2.3;5.6.7.8;50204;80;0x00000010
1603192268.837493000;6;5.6.7.8;1.1.2.3;80;50204;0x00000010
1603192268.837507000;6;1.1.2.3;5.6.7.8;50204;80;0x00000010
1603192268.837541000;6;5.6.7.8;1.1.2.3;80;50204;0x00000018
1603192268.837551000;6;1.1.2.3;5.6.7.8;50204;80;0x00000010
1603192268.838515000;6;1.1.2.3;5.6.7.8;50204;80;0x00000011
1603192268.838936000;6;5.6.7.8;1.1.2.3;80;50204;0x00000011
1603192268.838958000;6;1.1.2.3;5.6.7.8;50204;80;0x00000010
1603192269.840160000;6;1.1.2.3;5.6.7.8;50206;80;0x00000002
1603192269.840377000;6;5.6.7.8;1.1.2.3;80;50206;0x00000012
1603192269.840426000;6;1.1.2.3;5.6.7.8;50206;80;0x00000010
1603192269.840516000;6;1.1.2.3;5.6.7.8;50206;80;0x00000018
1603192269.840722000;6;5.6.7.8;1.1.2.3;80;50206;0x00000010
1603192269.841126000;6;5.6.7.8;1.1.2.3;80;50206;0x00000010
1603192269.841137000;6;1.1.2.3;5.6.7.8;50206;80;0x00000010
1603192269.841175000;6;5.6.7.8;1.1.2.3;80;50206;0x00000010
1603192269.841189000;6;1.1.2.3;5.6.7.8;50206;80;0x00000010
1603192269.841226000;6;5.6.7.8;1.1.2.3;80;50206;0x00000018
1603192269.841241000;6;1.1.2.3;5.6.7.8;50206;80;0x00000010
1603192269.842347000;6;1.1.2.3;5.6.7.8;50206;80;0x00000011
1603192269.842673000;6;5.6.7.8;1.1.2.3;80;50206;0x00000011
1603192269.842695000;6;1.1.2.3;5.6.7.8;50206;80;0x00000010
1603192270.841521000;6;1.1.2.3;5.6.7.8;50208;80;0x00000002
1603192270.841722000;6;5.6.7.8;1.1.2.3;80;50208;0x00000012
1603192270.841764000;6;1.1.2.3;5.6.7.8;50208;80;0x00000010
1603192270.841841000;6;1.1.2.3;5.6.7.8;50208;80;0x00000018
1603192270.842017000;6;5.6.7.8;1.1.2.3;80;50208;0x00000010
1603192270.842419000;6;5.6.7.8;1.1.2.3;80;50208;0x00000010
1603192270.842431000;6;1.1.2.3;5.6.7.8;50208;80;0x00000010
1603192270.842474000;6;5.6.7.8;1.1.2.3;80;50208;0x00000010
1603192270.842495000;6;1.1.2.3;5.6.7.8;50208;80;0x00000010
1603192270.842517000;6;5.6.7.8;1.1.2.3;80;50208;0x00000018
1603192270.842527000;6;1.1.2.3;5.6.7.8;50208;80;0x00000010
1603192270.843681000;6;1.1.2.3;5.6.7.8;50208;80;0x00000011
1603192270.844015000;6;5.6.7.8;1.1.2.3;80;50208;0x00000011
1603192270.844035000;6;1.1.2.3;5.6.7.8;50208;80;0x00000010
1603192271.844194000;6;1.1.2.3;5.6.7.8;50210;80;0x00000002
1603192271.844312000;6;5.6.7.8;1.1.2.3;80;50210;0x00000012
1603192271.844351000;6;1.1.2.3;5.6.7.8;50210;80;0x00000010
1603192271.844427000;6;1.1.2.3;5.6.7.8;50210;80;0x00000018
1603192271.844607000;6;5.6.7.8;1.1.2.3;80;50210;0x00000010
1603192271.844911000;6;5.6.7.8;1.1.2.3;80;50210;0x00000010
1603192271.844923000;6;1.1.2.3;5.6.7.8;50210;80;0x00000010
1603192271.844962000;6;5.6.7.8;1.1.2.3;80;50210;0x00000010
1603192271.844979000;6;1.1.2.3;5.6.7.8;50210;80;0x00000010
1603192271.845009000;6;5.6.7.8;1.1.2.3;80;50210;0x00000018
1603192271.845019000;6;1.1.2.3;5.6.7.8;50210;80;0x00000010
1603192271.846129000;6;1.1.2.3;5.6.7.8;50210;80;0x00000011
1603192271.846408000;6;5.6.7.8;1.1.2.3;80;50210;0x00000011
1603192271.846425000;6;1.1.2.3;5.6.7.8;50210;80;0x00000010
1603192272.846608000;6;1.1.2.3;5.6.7.8;50212;80;0x00000002
1603192272.846855000;6;5.6.7.8;1.1.2.3;80;50212;0x00000012
1603192272.846904000;6;1.1.2.3;5.6.7.8;50212;80;0x00000010
1603192272.847019000;6;1.1.2.3;5.6.7.8;50212;80;0x00000018
1603192272.847250000;6;5.6.7.8;1.1.2.3;80;50212;0x00000010
1603192272.847505000;6;5.6.7.8;1.1.2.3;80;50212;0x00000010
1603192272.847516000;6;1.1.2.3;5.6.7.8;50212;80;0x00000010
1603192272.847556000;6;5.6.7.8;1.1.2.3;80;50212;0x00000010
1603192272.847574000;6;1.1.2.3;5.6.7.8;50212;80;0x00000010
1603192272.847603000;6;5.6.7.8;1.1.2.3;80;50212;0x00000018
1603192272.847613000;6;1.1.2.3;5.6.7.8;50212;80;0x00000010
1603192272.849848000;6;1.1.2.3;5.6.7.8;50212;80;0x00000011
1603192272.850249000;6;5.6.7.8;1.1.2.3;80;50212;0x00000011
1603192272.850273000;6;1.1.2.3;5.6.7.8;50212;80;0x00000010
1603192273.848873000;6;1.1.2.3;5.6.7.8;50214;80;0x00000002
1603192273.849050000;6;5.6.7.8;1.1.2.3;80;50214;0x00000012
1603192273.849091000;6;1.1.2.3;5.6.7.8;50214;80;0x00000010
1603192273.849168000;6;1.1.2.3;5.6.7.8;50214;80;0x00000018
1603192273.849296000;6;5.6.7.8;1.1.2.3;80;50214;0x00000010
1603192273.849646000;6;5.6.7.8;1.1.2.3;80;50214;0x00000010
1603192273.849655000;6;1.1.2.3;5.6.7.8;50214;80;0x00000010
1603192273.849703000;6;5.6.7.8;1.1.2.3;80;50214;0x00000010
1603192273.849713000;6;1.1.2.3;5.6.7.8;50214;80;0x00000010
1603192273.849753000;6;5.6.7.8;1.1.2.3;80;50214;0x00000010
1603192273.849767000;6;1.1.2.3;5.6.7.8;50214;80;0x00000010
1603192273.849803000;6;5.6.7.8;1.1.2.3;80;50214;0x00000018
1603192273.849812000;6;1.1.2.3;5.6.7.8;50214;80;0x00000010
1603192273.850895000;6;1.1.2.3;5.6.7.8;50214;80;0x00000011
1603192273.851198000;6;5.6.7.8;1.1.2.3;80;50214;0x00000011
1603192273.851218000;6;1.1.2.3;5.6.7.8;50214;80;0x00000010
1603192274.851693000;6;1.1.2.3;5.6.7.8;50216;80;0x00000002
1603192274.851894000;6;5.6.7.8;1.1.2.3;80;50216;0x00000012
1603192274.851951000;6;1.1.2.3;5.6.7.8;50216;80;0x00000010
1603192274.852074000;6;1.1.2.3;5.6.7.8;50216;80;0x00000018
1603192274.852292000;6;5.6.7.8;1.1.2.3;80;50216;0x00000010
1603192274.852597000;6;5.6.7.8;1.1.2.3;80;50216;0x00000010
1603192274.852608000;6;1.1.2.3;5.6.7.8;50216;80;0x00000010
1603192274.852650000;6;5.6.7.8;1.1.2.3;80;50216;0x00000010
1603192274.852669000;6;1.1.2.3;5.6.7.8;50216;80;0x00000010
1603192274.852693000;6;5.6.7.8;1.1.2.3;80;50216;0x00000018
1603192274.852702000;6;1.1.2.3;5.6.7.8;50216;80;0x00000010
1603192274.853771000;6;1.1.2.3;5.6.7.8;50216;80;0x00000011
1603192274.854093000;6;5.6.7.8;1.1.2.3;80;50216;0x00000011
1603192274.854112000;6;1.1.2.3;5.6.7.8;50216;80;0x00000010
1603192275.854334000;6;1.1.2.3;5.6.7.8;50218;80;0x00000002
1603192275.854548000;6;5.6.7.8;1.1.2.3;80;50218;0x00000012
1603192275.854589000;6;1.1.2.3;5.6.7.8;50218;80;0x00000010
1603192275.854689000;6;1.1.2.3;5.6.7.8;50218;80;0x00000018
1603192275.854840000;6;5.6.7.8;1.1.2.3;80;50218;0x00000010
1603192275.855145000;6;5.6.7.8;1.1.2.3;80;50218;0x00000010
1603192275.855156000;6;1.1.2.3;5.6.7.8;50218;80;0x00000010
1603192275.855197000;6;5.6.7.8;1.1.2.3;80;50218;0x00000010
1603192275.855212000;6;1.1.2.3;5.6.7.8;50218;80;0x00000010
1603192275.855243000;6;5.6.7.8;1.1.2.3;80;50218;0x00000018
1603192275.855253000;6;1.1.2.3;5.6.7.8;50218;80;0x00000010
1603192275.856353000;6;1.1.2.3;5.6.7.8;50218;80;0x00000011
1603192275.856641000;6;5.6.7.8;1.1.2.3;80;50218;0x00000011
1603192275.856659000;6;1.1.2.3;5.6.7.8;50218;80;0x00000010
1603192276.856885000;6;1.1.2.3;5.6.7.8;50220;80;0x00000002
1603192276.857095000;6;5.6.7.8;1.1.2.3;80;50220;0x00000012
1603192276.857136000;6;1.1.2.3;5.6.7.8;50220;80;0x00000010
1603192276.857212000;6;1.1.2.3;5.6.7.8;50220;80;0x00000018
1603192276.857391000;6;5.6.7.8;1.1.2.3;80;50220;0x00000010
1603192276.857744000;6;5.6.7.8;1.1.2.3;80;50220;0x00000010
1603192276.857756000;6;1.1.2.3;5.6.7.8;50220;80;0x00000010
1603192276.857799000;6;5.6.7.8;1.1.2.3;80;50220;0x00000010
1603192276.857816000;6;1.1.2.3;5.6.7.8;50220;80;0x00000010
1603192276.857841000;6;5.6.7.8;1.1.2.3;80;50220;0x00000018
1603192276.857850000;6;1.1.2.3;5.6.7.8;50220;80;0x00000010
1603192276.858972000;6;1.1.2.3;5.6.7.8;50220;80;0x00000011
1603192276.859342000;6;5.6.7.8;1.1.2.3;80;50220;0x00000011
1603192276.859363000;6;1.1.2.3;5.6.7.8;50220;80;0x00000010
1603192277.859247000;6;1.1.2.3;5.6.7.8;50222;80;0x00000002
1603192277.859447000;6;5.6.7.8;1.1.2.3;80;50222;0x00000012
1603192277.859495000;6;1.1.2.3;5.6.7.8;50222;80;0x00000010
1603192277.859585000;6;1.1.2.3;5.6.7.8;50222;80;0x00000018
1603192277.859791000;6;5.6.7.8;1.1.2.3;80;50222;0x00000010
1603192277.860096000;6;5.6.7.8;1.1.2.3;80;50222;0x00000010
1603192277.860107000;6;1.1.2.3;5.6.7.8;50222;80;0x00000010
1603192277.860148000;6;5.6.7.8;1.1.2.3;80;50222;0x00000010
1603192277.860168000;6;1.1.2.3;5.6.7.8;50222;80;0x00000010
1603192277.860193000;6;5.6.7.8;1.1.2.3;80;50222;0x00000018
1603192277.860201000;6;1.1.2.3;5.6.7.8;50222;80;0x00000010
1603192277.861320000;6;1.1.2.3;5.6.7.8;50222;80;0x00000011
1603192277.861591000;6;5.6.7.8;1.1.2.3;80;50222;0x00000011
1603192277.861609000;6;1.1.2.3;5.6.7.8;50222;80;0x00000010
1603192278.861733000;6;1.1.2.3;5.6.7.8;50224;80;0x00000002
1603192278.861948000;6;5.6.7.8;1.1.2.3;80;50224;0x00000012
1603192278.861998000;6;1.1.2.3;5.6.7.8;50224;80;0x00000010
1603192278.862087000;6;1.1.2.3;5.6.7.8;50224;80;0x00000018
1603192278.862293000;6;5.6.7.8;1.1.2.3;80;50224;0x00000010
1603192278.862598000;6;5.6.7.8;1.1.2.3;80;50224;0x00000010
1603192278.862609000;6;1.1.2.3;5.6.7.8;50224;80;0x00000010
1603192278.862701000;6;5.6.7.8;1.1.2.3;80;50224;0x00000018
1603192278.862724000;6;1.1.2.3;5.6.7.8;50224;80;0x00000010
1603192278.863934000;6;1.1.2.3;5.6.7.8;50224;80;0x00000011
1603192278.864244000;6;5.6.7.8;1.1.2.3;80;50224;0x00000011
1603192278.864264000;6;1.1.2.3;5.6.7.8;50224;80;0x00000010
1603192279.864377000;6;1.1.2.3;5.6.7.8;50226;80;0x00000002
1603192279.864552000;6;5.6.7.8;1.1.2.3;80;50226;0x00000012
1603192279.864602000;6;1.1.2.3;5.6.7.8;50226;80;0x00000010
1603192279.864692000;6;1.1.2.3;5.6.7.8;50226;80;0x00000018
1603192279.864898000;6;5.6.7.8;1.1.2.3;80;50226;0x00000010
1603192279.865248000;6;5.6.7.8;1.1.2.3;80;50226;0x00000010
1603192279.865258000;6;1.1.2.3;5.6.7.8;50226;80;0x00000010
1603192279.865305000;6;5.6.7.8;1.1.2.3;80;50226;0x00000010
1603192279.865317000;6;1.1.2.3;5.6.7.8;50226;80;0x00000010
1603192279.865351000;6;5.6.7.8;1.1.2.3;80;50226;0x00000018
1603192279.865365000;6;1.1.2.3;5.6.7.8;50226;80;0x00000010
1603192279.866391000;6;1.1.2.3;5.6.7.8;50226;80;0x00000011
1603192279.866901000;6;5.6.7.8;1.1.2.3;80;50226;0x00000011
1603192279.866929000;6;1.1.2.3;5.6.7.8;50226;80;0x00000010
1603192280.866751000;6;1.1.2.3;5.6.7.8;50228;80;0x00000002
1603192280.866960000;6;5.6.7.8;1.1.2.3;80;50228;0x00000012
1603192280.867000000;6;1.1.2.3;5.6.7.8;50228;80;0x00000010
1603192280.867075000;6;1.1.2.3;5.6.7.8;50228;80;0x00000018
1603192280.867253000;6;5.6.7.8;1.1.2.3;80;50228;0x00000010
1603192280.867658000;6;5.6.7.8;1.1.2.3;80;50228;0x00000010
1603192280.867669000;6;1.1.2.3;5.6.7.8;50228;80;0x00000010
1603192280.867709000;6;5.6.7.8;1.1.2.3;80;50228;0x00000010
1603192280.867726000;6;1.1.2.3;5.6.7.8;50228;80;0x00000010
1603192280.867756000;6;5.6.7.8;1.1.2.3;80;50228;0x00000018
1603192280.867766000;6;1.1.2.3;5.6.7.8;50228;80;0x00000010
1603192280.868835000;6;1.1.2.3;5.6.7.8;50228;80;0x00000011
1603192280.869305000;6;5.6.7.8;1.1.2.3;80;50228;0x00000011
1603192280.869331000;6;1.1.2.3;5.6.7.8;50228;80;0x00000010
1603192281.869290000;6;1.1.2.3;5.6.7.8;50230;80;0x00000002
1603192281.869464000;6;5.6.7.8;1.1.2.3;80;50230;0x00000012
1603192281.869514000;6;1.1.2.3;5.6.7.8;50230;80;0x00000010
1603192281.869603000;6;1.1.2.3;5.6.7.8;50230;80;0x00000018
1603192281.869759000;6;5.6.7.8;1.1.2.3;80;50230;0x00000010
1603192281.870114000;6;5.6.7.8;1.1.2.3;80;50230;0x00000010
1603192281.870124000;6;1.1.2.3;5.6.7.8;50230;80;0x00000010
1603192281.870166000;6;5.6.7.8;1.1.2.3;80;50230;0x00000010
1603192281.870183000;6;1.1.2.3;5.6.7.8;50230;80;0x00000010
1603192281.870213000;6;5.6.7.8;1.1.2.3;80;50230;0x00000018
1603192281.870225000;6;1.1.2.3;5.6.7.8;50230;80;0x00000010
1603192281.872394000;6;1.1.2.3;5.6.7.8;50230;80;0x00000011
1603192281.872659000;6;5.6.7.8;1.1.2.3;80;50230;0x00000011
1603192281.872678000;6;1.1.2.3;5.6.7.8;50230;80;0x00000010
1603192282.871905000;6;1.1.2.3;5.6.7.8;50232;80;0x00000002
1603192282.872073000;6;5.6.7.8;1.1.2.3;80;50232;0x00000012
1603192282.872114000;6;1.1.2.3;5.6.7.8;50232;80;0x00000010
1603192282.872189000;6;1.1.2.3;5.6.7.8;50232;80;0x00000018
1603192282.872368000;6;5.6.7.8;1.1.2.3;80;50232;0x00000010
1603192282.872674000;6;5.6.7.8;1.1.2.3;80;50232;0x00000010
1603192282.872691000;6;1.1.2.3;5.6.7.8;50232;80;0x00000010
1603192282.872724000;6;5.6.7.8;1.1.2.3;80;50232;0x00000010
1603192282.872743000;6;1.1.2.3;5.6.7.8;50232;80;0x00000010
1603192282.872772000;6;5.6.7.8;1.1.2.3;80;50232;0x00000018
1603192282.872780000;6;1.1.2.3;5.6.7.8;50232;80;0x00000010
1603192282.873960000;6;1.1.2.3;5.6.7.8;50232;80;0x00000011
1603192282.874420000;6;5.6.7.8;1.1.2.3;80;50232;0x00000011
1603192282.874442000;6;1.1.2.3;5.6.7.8;50232;80;0x00000010
1603192283.874360000;6;1.1.2.3;5.6.7.8;50234;80;0x00000002
1603192283.874582000;6;5.6.7.8;1.1.2.3;80;50234;0x00000012
1603192283.874644000;6;1.1.2.3;5.6.7.8;50234;80;0x00000010
1603192283.874740000;6;1.1.2.3;5.6.7.8;50234;80;0x00000018
1603192283.874927000;6;5.6.7.8;1.1.2.3;80;50234;0x00000010
1603192283.875232000;6;5.6.7.8;1.1.2.3;80;50234;0x00000010
1603192283.875244000;6;1.1.2.3;5.6.7.8;50234;80;0x00000010
1603192283.875284000;6;5.6.7.8;1.1.2.3;80;50234;0x00000010
1603192283.875303000;6;1.1.2.3;5.6.7.8;50234;80;0x00000010
1603192283.875330000;6;5.6.7.8;1.1.2.3;80;50234;0x00000018
1603192283.875340000;6;1.1.2.3;5.6.7.8;50234;80;0x00000010
1603192283.876486000;6;1.1.2.3;5.6.7.8;50234;80;0x00000011
1603192283.876778000;6;5.6.7.8;1.1.2.3;80;50234;0x00000011
1603192283.876795000;6;1.1.2.3;5.6.7.8;50234;80;0x00000010
1603192284.877150000;6;1.1.2.3;5.6.7.8;50236;80;0x00000002
1603192284.877390000;6;5.6.7.8;1.1.2.3;80;50236;0x00000012
1603192284.877448000;6;1.1.2.3;5.6.7.8;50236;80;0x00000010
1603192284.877580000;6;1.1.2.3;5.6.7.8;50236;80;0x00000018
1603192284.877788000;6;5.6.7.8;1.1.2.3;80;50236;0x00000010
1603192284.878242000;6;5.6.7.8;1.1.2.3;80;50236;0x00000010
1603192284.878253000;6;1.1.2.3;5.6.7.8;50236;80;0x00000010
1603192284.878295000;6;5.6.7.8;1.1.2.3;80;50236;0x00000010
1603192284.878316000;6;1.1.2.3;5.6.7.8;50236;80;0x00000010
1603192284.878340000;6;5.6.7.8;1.1.2.3;80;50236;0x00000018
1603192284.878348000;6;1.1.2.3;5.6.7.8;50236;80;0x00000010
1603192284.879529000;6;1.1.2.3;5.6.7.8;50236;80;0x00000011
1603192284.879787000;6;5.6.7.8;1.1.2.3;80;50236;0x00000011
1603192284.879807000;6;1.1.2.3;5.6.7.8;50236;80;0x00000010
1603192285.879818000;6;1.1.2.3;5.6.7.8;50238;80;0x00000002
1603192285.879956000;6;5.6.7.8;1.1.2.3;80;50238;0x00000012
1603192285.880004000;6;1.1.2.3;5.6.7.8;50238;80;0x00000010
1603192285.880094000;6;1.1.2.3;5.6.7.8;50238;80;0x00000018
1603192285.880301000;6;5.6.7.8;1.1.2.3;80;50238;0x00000010
1603192285.880606000;6;5.6.7.8;1.1.2.3;80;50238;0x00000010
1603192285.880624000;6;1.1.2.3;5.6.7.8;50238;80;0x00000010
1603192285.880656000;6;5.6.7.8;1.1.2.3;80;50238;0x00000010
1603192285.880667000;6;1.1.2.3;5.6.7.8;50238;80;0x00000010
1603192285.880702000;6;5.6.7.8;1.1.2.3;80;50238;0x00000018
1603192285.880712000;6;1.1.2.3;5.6.7.8;50238;80;0x00000010
1603192285.881660000;6;1.1.2.3;5.6.7.8;50238;80;0x00000011
1603192285.882200000;6;5.6.7.8;1.1.2.3;80;50238;0x00000011
1603192285.882224000;6;1.1.2.3;5.6.7.8;50238;80;0x00000010
1603192286.882003000;6;1.1.2.3;5.6.7.8;50240;80;0x00000002
1603192286.882219000;6;5.6.7.8;1.1.2.3;80;50240;0x00000012
1603192286.882267000;6;1.1.2.3;5.6.7.8;50240;80;0x00000010
1603192286.882356000;6;1.1.2.3;5.6.7.8;50240;80;0x00000018
1603192286.882615000;6;5.6.7.8;1.1.2.3;80;50240;0x00000010
1603192286.882865000;6;5.6.7.8;1.1.2.3;80;50240;0x00000010
1603192286.882875000;6;1.1.2.3;5.6.7.8;50240;80;0x00000010
1603192286.882921000;6;5.6.7.8;1.1.2.3;80;50240;0x00000010
1603192286.882934000;6;1.1.2.3;5.6.7.8;50240;80;0x00000010
1603192286.882969000;6;5.6.7.8;1.1.2.3;80;50240;0x00000018
1603192286.882983000;6;1.1.2.3;5.6.7.8;50240;80;0x00000010
1603192286.884025000;6;1.1.2.3;5.6.7.8;50240;80;0x00000011
1603192286.884415000;6;5.6.7.8;1.1.2.3;80;50240;0x00000011
1603192286.884439000;6;1.1.2.3;5.6.7.8;50240;80;0x00000010
1603192287.884346000;6;1.1.2.3;5.6.7.8;50242;80;0x00000002
1603192287.884535000;6;5.6.7.8;1.1.2.3;80;50242;0x00000012
1603192287.884584000;6;1.1.2.3;5.6.7.8;50242;80;0x00000010
1603192287.884683000;6;1.1.2.3;5.6.7.8;50242;80;0x00000018
1603192287.884879000;6;5.6.7.8;1.1.2.3;80;50242;0x00000010
1603192287.885180000;6;5.6.7.8;1.1.2.3;80;50242;0x00000010
1603192287.885190000;6;1.1.2.3;5.6.7.8;50242;80;0x00000010
1603192287.885236000;6;5.6.7.8;1.1.2.3;80;50242;0x00000010
1603192287.885249000;6;1.1.2.3;5.6.7.8;50242;80;0x00000010
1603192287.885284000;6;5.6.7.8;1.1.2.3;80;50242;0x00000018
1603192287.885298000;6;1.1.2.3;5.6.7.8;50242;80;0x00000010
1603192287.886339000;6;1.1.2.3;5.6.7.8;50242;80;0x00000011
1603192287.886782000;6;5.6.7.8;1.1.2.3;80;50242;0x00000011
1603192287.886808000;6;1.1.2.3;5.6.7.8;50242;80;0x00000010
1603192288.887158000;6;1.1.2.3;5.6.7.8;50244;80;0x00000002
1603192288.887347000;6;5.6.7.8;1.1.2.3;80;50244;0x00000012
1603192288.887407000;6;1.1.2.3;5.6.7.8;50244;80;0x00000010
1603192288.887533000;6;1.1.2.3;5.6.7.8;50244;80;0x00000018
1603192288.887745000;6;5.6.7.8;1.1.2.3;80;50244;0x00000010
1603192288.888051000;6;5.6.7.8;1.1.2.3;80;50244;0x00000010
1603192288.888068000;6;1.1.2.3;5.6.7.8;50244;80;0x00000010
1603192288.888100000;6;5.6.7.8;1.1.2.3;80;50244;0x00000010
1603192288.888110000;6;1.1.2.3;5.6.7.8;50244;80;0x00000010
1603192288.888148000;6;5.6.7.8;1.1.2.3;80;50244;0x00000018
1603192288.888157000;6;1.1.2.3;5.6.7.8;50244;80;0x00000010
1603192288.889054000;6;1.1.2.3;5.6.7.8;50244;80;0x00000011
1603192288.889295000;6;5.6.7.8;1.1.2.3;80;50244;0x00000011
1603192288.889312000;6;1.1.2.3;5.6.7.8;50244;80;0x00000010
1603192289.889702000;6;1.1.2.3;5.6.7.8;50246;80;0x00000002
1603192289.889868000;6;5.6.7.8;1.1.2.3;80;50246;0x00000012
1603192289.889915000;6;1.1.2.3;5.6.7.8;50246;80;0x00000010
1603192289.890003000;6;1.1.2.3;5.6.7.8;50246;80;0x00000018
1603192289.890212000;6;5.6.7.8;1.1.2.3;80;50246;0x00000010
1603192289.890620000;6;5.6.7.8;1.1.2.3;80;50246;0x00000010
1603192289.890636000;6;1.1.2.3;5.6.7.8;50246;80;0x00000010
1603192289.890668000;6;5.6.7.8;1.1.2.3;80;50246;0x00000010
1603192289.890683000;6;1.1.2.3;5.6.7.8;50246;80;0x00000010
1603192289.890716000;6;5.6.7.8;1.1.2.3;80;50246;0x00000018
1603192289.890735000;6;1.1.2.3;5.6.7.8;50246;80;0x00000010
1603192289.891893000;6;1.1.2.3;5.6.7.8;50246;80;0x00000011
1603192289.892214000;6;5.6.7.8;1.1.2.3;80;50246;0x00000011
1603192289.892233000;6;1.1.2.3;5.6.7.8;50246;80;0x00000010
1603192290.892088000;6;1.1.2.3;5.6.7.8;50248;80;0x00000002
1603192290.892337000;6;5.6.7.8;1.1.2.3;80;50248;0x00000012
1603192290.892386000;6;1.1.2.3;5.6.7.8;50248;80;0x00000010
1603192290.892480000;6;1.1.2.3;5.6.7.8;50248;80;0x00000018
1603192290.892681000;6;5.6.7.8;1.1.2.3;80;50248;0x00000010
1603192290.893036000;6;5.6.7.8;1.1.2.3;80;50248;0x00000010
1603192290.893056000;6;1.1.2.3;5.6.7.8;50248;80;0x00000010
1603192290.893088000;6;5.6.7.8;1.1.2.3;80;50248;0x00000010
1603192290.893103000;6;1.1.2.3;5.6.7.8;50248;80;0x00000010
1603192290.893133000;6;5.6.7.8;1.1.2.3;80;50248;0x00000018
1603192290.893141000;6;1.1.2.3;5.6.7.8;50248;80;0x00000010
1603192290.894719000;6;1.1.2.3;5.6.7.8;50248;80;0x00000011
1603192290.895033000;6;5.6.7.8;1.1.2.3;80;50248;0x00000011
1603192290.895048000;6;1.1.2.3;5.6.7.8;50248;80;0x00000010
